27, 8, pa1-debug-f-output1.txt
207.96264175869396,197.53471882386972,202.04866606379716
399.2463805121223,407.706954730572,206.17526132432772
208.30428473866013,209.1732732176072,209.54301896675224
206.60987105122913,212.13796078748862,334.4963686212086
204.91545736379817,215.10264835737001,459.4497182756652
209.97568460756662,334.1274680512054,206.60097614493725
208.28127092013565,337.09215562108676,331.5543257993936
206.5868572327047,340.05684319096827,456.50767545384997
211.64708447647317,459.0816628848036,203.6589333231218
209.95267078904217,462.046350454685,328.61228297757816
208.25825710161118,465.01103802456646,453.56563263203475
333.28162422360066,207.54237742076242,211.27645317830115
331.5872105361696,210.50706499064387,336.22980283275774
329.89279684873867,213.4717525605253,461.1831524872141
334.95302409250706,332.4965722543607,208.33441035648616
333.25861040507607,335.46125982424206,333.2877600109425
331.5641967176452,338.42594739412345,458.24110966539865
336.6244239614136,457.45076708795887,205.3923675346707
334.93001027398265,460.4154546578403,330.3457171891273
333.23559658655165,463.38014222772165,455.29906684358366
458.25896370854105,205.91148162391767,213.0098873898503
456.5645500211101,208.8761691937991,337.96323704430665
454.87013633367906,211.8408567636805,462.916586698763
459.9303635774476,330.86567645751586,210.06784456803484
458.23594989001657,333.8303640273973,335.02119422249143
456.5415362025856,336.79505159727876,459.9745438769478
461.6017634463541,455.81987129111405,207.12580174621985
459.9073497589231,458.78455886099556,332.0791514006762
458.21293607149215,461.7492464308769,457.03250105513257
211.9182138485897,208.84433023312346,451.81634906958266
209.9919709262676,211.17830098615565,576.779712375506
208.06572800394554,213.51227173918784,701.7430756814296
213.3634204630434,333.81459411343263,449.504526514233
211.4371775407214,336.1485648664648,574.4678898201565
209.5109346183993,338.48253561949696,699.4312531260798
214.80862707749716,458.7848579937418,447.1927039588836
212.88238415517515,461.118828746774,572.1560672648068
210.95614123285304,463.4527994998062,697.1194305707303
336.89501556013033,207.43517225408985,453.76911831974576
334.9687726378083,209.76914300712204,578.732481625669
333.0425297154862,212.10311376015423,703.6958449315924
338.340222174584,332.40543613439905,451.4572957643961
